path,phase1_dataset_label,authoritative_dataset_id,validity_status,reason,reusable_for_code_audit,reusable_for_biological_claim,required_action
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed3/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed3/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed3/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed3/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed3/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed3/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed3/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed3/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed3/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/E1_D11_rare_CD14+-Mono_abundance_0.01_confirmatory_smoke_seed4_v1-c871499b3eea.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.01/seed4/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed0_v1-b6c252fd11c2.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed0/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed1_v1-508fa5cef801.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed1/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed2_v1-e171e431fabe.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed2/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed3_v1-4ce0a749ad16.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed3/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed4/E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed4_v1-51dfd3eeaf9d.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_confirmatory/D11/CD14+-Mono/abundance_0.02/seed4/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
